task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Backward pass #1,2026-03-09T12:38:13,energy-efficiency,ecc8a534-a015-47dc-b1e0-c394c46b0700,1.3764288388192654,7.31286438421604e-07,5.312564467628367e-07,360.0,115.63185337741436,10.0,0.0001376818586140871,4.422420204264199e-05,3.8243176001641485e-06,0.00018573037825689323,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,25,1535.9052734375,12372.0,0.5,5045.09375,13.724388122558594,0.01953125
Backward pass #2,2026-03-09T12:38:14,energy-efficiency,ecc8a534-a015-47dc-b1e0-c394c46b0700,0.5527473837137222,3.3697717696210175e-07,6.095414121863003e-07,360.0,187.27277933107527,10.0,5.5287590622901905e-05,2.8761411897448852e-05,1.5356538506845632e-06,8.558465637103528e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3036.43505859375,13544.0,0.5,5113.21875,13.781875610351562,0.01953125
Backward pass #3,2026-03-09T12:38:14,energy-efficiency,ecc8a534-a015-47dc-b1e0-c394c46b0700,0.5525950603187084,3.369795945647031e-07,6.097707289940754e-07,360.0,187.22771332681208,10.0,5.5292499437928214e-05,2.8756967466847527e-05,1.535803483178218e-06,8.558527038795394e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3042.87255859375,13986.0,0.5,5118.578125,13.783149719238281,0.01953125
Backward pass #4,2026-03-09T12:38:15,energy-efficiency,ecc8a534-a015-47dc-b1e0-c394c46b0700,0.5512827560305595,3.354815548667519e-07,6.08396149053079e-07,360.0,186.42990817941265,10.0,5.512556955218314e-05,2.8548078404355692e-05,1.5311538966165658e-06,8.52048018531554e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.4,5125.47265625,13.786617279052734,0.01953125
Backward pass #5,2026-03-09T12:38:16,energy-efficiency,ecc8a534-a015-47dc-b1e0-c394c46b0700,0.5541250891983509,3.3736349188038906e-07,6.088172053002252e-07,360.0,186.41163846492438,10.0,5.543658658862112e-05,2.870641185381828e-05,1.5397732663485747e-06,8.568277170878803e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5128.76171875,13.785968780517578,0.01953125
Backward pass #6,2026-03-09T12:38:17,energy-efficiency,ecc8a534-a015-47dc-b1e0-c394c46b0700,0.5554392077028751,3.583046966772851e-07,6.44906030861443e-07,360.0,221.80113236949055,10.0,5.5356819555163375e-05,3.410697173933386e-05,1.5375774560703171e-06,9.100136875056758e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5128.94140625,13.78255844116211,0.01953125
Backward pass #7,2026-03-09T12:38:18,energy-efficiency,ecc8a534-a015-47dc-b1e0-c394c46b0700,0.5559328347444534,3.514092498596022e-07,6.320114422677842e-07,360.0,207.67285288673511,10.0,5.5619345977902385e-05,3.2085859004382655e-05,1.5448746995793443e-06,8.925007968186443e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5131.53125,13.781909942626953,0.01953125
Backward pass #8,2026-03-09T12:38:18,energy-efficiency,ecc8a534-a015-47dc-b1e0-c394c46b0700,0.5541516728699207,3.5420916626449995e-07,6.391361789046983e-07,360.0,214.09762331403098,10.0,5.544583685696122e-05,3.297530416546124e-05,1.5400547223786506e-06,8.996119574480107e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.4,5135.66796875,13.78201675415039,0.01953125
Backward pass #9,2026-03-09T12:38:19,energy-efficiency,ecc8a534-a015-47dc-b1e0-c394c46b0700,0.5570956021547318,3.4971698621252036e-07,6.277107489066139e-07,360.0,203.7695718123417,10.0,5.572776310145853e-05,3.1544747457701305e-05,1.5477720544570008e-06,8.882028261361684e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.4,5136.90234375,13.782604217529297,0.01953125
Backward pass #10,2026-03-09T12:38:20,energy-efficiency,ecc8a534-a015-47dc-b1e0-c394c46b0700,0.5536197647452354,3.448499490579924e-07,6.227983782109385e-07,360.0,199.63986931706486,10.0,5.5350890383124344e-05,3.069585788750828e-05,1.5374159026477085e-06,8.758416417328036e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5159.39453125,13.802539825439453,0.01953125
