task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Forward pass #1,2026-03-08T16:45:49,energy-efficiency,c3c6fb02-03db-4333-8d1f-8371aa48f8ce,1.6320414654910564,8.058320755404046e-07,4.937319262636841e-07,360.0,81.44761335892684,10.0,0.00016320527754724024,3.6924751768196984e-05,4.5332713259591e-06,0.00020466330064139633,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,32,11407.81884765625,11708.0,0.5,4954.63671875,13.561412811279297,0.00390625
Forward pass #2,2026-03-08T16:45:51,energy-efficiency,c3c6fb02-03db-4333-8d1f-8371aa48f8ce,0.24217217788100243,1.3459203499642008e-07,5.563259167152131e-07,360.0,138.90780893548035,10.0,2.418094724416733e-05,9.330840796906159e-06,6.715746699935857e-07,3.418336271106707e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,71,12920.0361328125,13328.0,0.4,5119.35546875,13.696235656738281,0.00390625
Forward pass #3,2026-03-08T16:45:52,energy-efficiency,c3c6fb02-03db-4333-8d1f-8371aa48f8ce,0.24217546358704567,1.3618900194781174e-07,5.62931001236373e-07,360.0,140.04226862532366,10.0,2.4413423240184773e-05,9.497507619471435e-06,6.780256931152609e-07,3.458895655277148e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,95,12920.5361328125,13544.0,0.5,5120.6875,13.69467544555664,0.00390625
Forward pass #4,2026-03-08T16:45:52,energy-efficiency,c3c6fb02-03db-4333-8d1f-8371aa48f8ce,0.2430533841252327,1.6972347219373513e-07,6.993341322840995e-07,360.0,269.5980502686953,10.0,2.426184602081775e-05,1.8170292307218006e-05,6.738226653801066e-07,4.310596099341591e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,96,12920.5361328125,13986.0,0.5,5143.30859375,13.7135009765625,0.00390625
Forward pass #5,2026-03-08T16:45:53,energy-efficiency,c3c6fb02-03db-4333-8d1f-8371aa48f8ce,0.24230536445975304,1.668011806316228e-07,6.889418897833025e-07,360.0,260.12259716132206,10.0,2.4202676862478226e-05,1.7488902884110757e-05,6.721846345398158e-07,4.236376438112883e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,96,12920.5361328125,13986.0,0.5,5145.16015625,13.714324951171875,0.00390625
Forward pass #6,2026-03-08T16:45:54,energy-efficiency,c3c6fb02-03db-4333-8d1f-8371aa48f8ce,0.24243060871958733,1.42166377663371e-07,5.868013636632266e-07,360.0,163.9394191747946,10.0,2.434429191052915e-05,1.108667554206022e-05,6.761086690757012e-07,3.610707612166508e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,95,12920.5361328125,13986.0,0.5,5153.7578125,13.719562530517578,0.00390625
Forward pass #7,2026-03-08T16:45:55,energy-efficiency,c3c6fb02-03db-4333-8d1f-8371aa48f8ce,0.24559682607650757,1.4447876937981848e-07,5.887147593197071e-07,360.0,175.63845954189216,10.0,2.4209762364625935e-05,1.1812231676344709e-05,6.723777908417922e-07,3.669437183181245e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,12920.5361328125,13986.0,0.5,5161.8125,13.723621368408203,0.00390625
Forward pass #8,2026-03-08T16:45:56,energy-efficiency,c3c6fb02-03db-4333-8d1f-8371aa48f8ce,0.24277601391077042,1.6802066527527218e-07,6.926234587666438e-07,360.0,263.54762672830265,10.0,2.424781620502471e-05,1.7752236416868072e-05,6.734335484604043e-07,4.267348617035318e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,96,12920.5361328125,13986.0,0.5,5184.27734375,13.741992950439453,0.00390625
Forward pass #9,2026-03-08T16:45:56,energy-efficiency,c3c6fb02-03db-4333-8d1f-8371aa48f8ce,0.24272041022777557,1.644798354578574e-07,6.782781896400115e-07,360.0,250.32441536784216,10.0,2.424283362925054e-05,1.6858069045611046e-05,6.732920184731488e-07,4.177419469333465e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,95,12920.5361328125,13986.0,0.5,5183.3671875,13.734859466552734,0.00390625
Forward pass #10,2026-03-08T16:45:57,energy-efficiency,c3c6fb02-03db-4333-8d1f-8371aa48f8ce,0.2426743283867836,1.3920606865444123e-07,5.740293396947231e-07,360.0,154.1816349603712,10.0,2.4281135573983213e-05,1.0399730541621466e-05,6.743578136795093e-07,3.535522392928412e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,94,12920.5361328125,13986.0,0.5,5184.30859375,13.732894897460938,0.00390625
