task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Forward pass #1,2026-03-08T15:35:46,energy-efficiency,c7fdcd19-b5b2-46ca-b70b-b6e08241483a,1.4461583457887173,6.895201116911991e-07,4.768788375500286e-07,360.0,66.14624033620244,10.0,0.00014454794600605964,2.655974347476331e-05,4.01497714014517e-06,0.0001751226666209681,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,15,3414.19091796875,3662.0,0.4,4515.41796875,13.129993438720703,0.0078125
Forward pass #2,2026-03-08T15:35:47,energy-efficiency,c7fdcd19-b5b2-46ca-b70b-b6e08241483a,0.09271353110671043,5.239652721557499e-08,5.668153411467784e-07,360.0,149.19286857386578,10.0,9.22692343592645e-06,3.824447489364502e-06,2.561735713647469e-07,1.330754449665569e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,8,4921.720703125,5318.0,0.4,4734.99609375,13.31973648071289,0.0078125
Forward pass #3,2026-03-08T15:35:48,energy-efficiency,c7fdcd19-b5b2-46ca-b70b-b6e08241483a,0.09373552352190018,5.65955181609863e-08,6.059477461853819e-07,360.0,182.2681268742179,10.0,9.369413554668413e-06,4.744448261817524e-06,2.601323442326654e-07,1.4373994160718598e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,78,4921.720703125,5734.0,0.4,4736.2734375,13.320064544677734,0.0078125
Forward pass #4,2026-03-08T15:35:48,energy-efficiency,c7fdcd19-b5b2-46ca-b70b-b6e08241483a,0.09484346956014633,5.336003447189726e-08,5.643704190325661e-07,360.0,150.1182017056476,10.0,9.379886463284484e-06,3.911947558776774e-06,2.6041974003116246e-07,1.355225376209243e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,73,4921.720703125,5734.0,0.4,4737.671875,13.321380615234375,0.0078125
Forward pass #5,2026-03-08T15:35:48,energy-efficiency,c7fdcd19-b5b2-46ca-b70b-b6e08241483a,0.09379031509160995,5.26682079188315e-08,5.628928574230372e-07,360.0,142.37998659303852,10.0,9.398106485605253e-06,3.717502977451659e-06,2.6093584795792865e-07,1.3376545311014851e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,79,4921.720703125,5734.0,0.5,4738.58203125,13.320594787597656,0.0078125
Forward pass #6,2026-03-08T15:35:49,energy-efficiency,c7fdcd19-b5b2-46ca-b70b-b6e08241483a,0.09447966516017914,5.581622729753764e-08,5.922872028999144e-07,360.0,171.84372991075222,10.0,9.418192878365511e-06,4.496392492114865e-06,2.614863630798131e-07,1.4176071733560194e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,78,4921.720703125,5734.0,0.4,4745.6328125,13.326541900634766,0.0078125
Forward pass #7,2026-03-08T15:35:49,energy-efficiency,c7fdcd19-b5b2-46ca-b70b-b6e08241483a,0.09388767555356026,5.515755517133846e-08,5.890776266403925e-07,360.0,166.5476477556516,10.0,9.398936480283735e-06,4.348892375105606e-06,2.609549090266226e-07,1.4008783764415977e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,75,4921.720703125,5734.0,0.4,4747.20703125,13.3267822265625,0.0078125
Forward pass #8,2026-03-08T15:35:49,energy-efficiency,c7fdcd19-b5b2-46ca-b70b-b6e08241483a,0.0966426320374012,5.539284096206722e-08,5.747086318013864e-07,360.0,158.5166468226355,10.0,9.582485258579254e-06,4.22000337607642e-06,2.660524513986377e-07,1.4068541086054327e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,84,4921.720703125,5734.0,0.4,4748.88671875,13.327499389648438,0.0078125
Forward pass #9,2026-03-08T15:35:49,energy-efficiency,c7fdcd19-b5b2-46ca-b70b-b6e08241483a,0.09556232765316963,5.442729418150833e-08,5.706734473256975e-07,360.0,160.93597578511478,10.0,9.37253348529338e-06,4.190558911432163e-06,2.602214304109411e-07,1.3823313827136471e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,77,4921.720703125,5734.0,0.5,4750.81640625,13.32785415649414,0.0078125
Forward pass #10,2026-03-08T15:35:50,energy-efficiency,c7fdcd19-b5b2-46ca-b70b-b6e08241483a,0.09443091601133347,5.947308782814635e-08,6.317104412922299e-07,360.0,201.04076076114302,10.0,9.52211730182172e-06,5.318337571225129e-06,2.643775401843921e-07,1.5104832413231223e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,73,4921.720703125,5734.0,0.4,4757.19140625,13.333621978759766,0.0078125
