timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-06T17:30:20,energy-efficiency,2cd3e903-86b0-462a-b65b-1dc45598734d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,125.7270495,7.73E-05,6.15E-07,360,191.853081,10,0.012570371,0.00672218,0.000349176,0.019641726,0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1,0
2026-03-06T17:38:46,energy-efficiency,6f469bbb-20f2-4fb3-b299-1484fad0df5d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,106.2081317,6.51E-05,6.13E-07,360,201.1178187,10,0.010618531,0.005624383,0.000294959,0.016537873,0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1,0
2026-03-06T17:44:42,energy-efficiency,cd980cb1-1dc7-471c-ba97-bef245abe7d9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,121.4066186,7.46E-05,6.15E-07,360,191.3653543,10,0.012138611,0.006476678,0.000337183,0.018952472,0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1,0
,,,,117.7806,7.23582E-05,6.14286E-07,360,194.7787513,10,0.011775837,0.006274414,0.000327106,0.018377357,0,,,,,,,,,,,,,,,,,,,
