task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Step #2,2026-03-07T12:53:13,energy-efficiency,99662085-701c-4b34-b7ad-a4aea8db8041,0.7945928759872913,4.921250516983196e-07,6.192529740003853e-07,360.0,196.1754602261253,10.0,7.947270236909389e-05,4.330864575763371e-05,2.207393902871344e-06,0.00012498874202959893,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3018.05908203125,13544.0,0.5,5102.15625,13.619171142578125,0.01953125
Step #4,2026-03-07T12:53:14,energy-efficiency,99662085-701c-4b34-b7ad-a4aea8db8041,0.7862305827438831,4.755414908706098e-07,6.04701413830918e-07,360.0,183.23753024638043,10.0,7.85908568650484e-05,4.00030875482571e-05,2.1829445535937947e-06,0.00012077688896689929,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5102.8984375,13.612773895263672,0.01953125
Step #6,2026-03-07T12:53:16,energy-efficiency,99662085-701c-4b34-b7ad-a4aea8db8041,0.7864824458956718,4.769025993887401e-07,6.063533154286065e-07,360.0,184.33280403673675,10.0,7.866018377244473e-05,4.027753223567743e-05,2.184864040464163e-06,0.0001211225800485863,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5111.83984375,13.613525390625,0.01953125
Step #8,2026-03-07T12:53:17,energy-efficiency,99662085-701c-4b34-b7ad-a4aea8db8041,0.7873979359865189,5.034665584961124e-07,6.395173574520431e-07,360.0,213.33122857219308,10.0,7.891342006623744e-05,4.6763926306425674e-05,2.191884391423728e-06,0.00012786923076408684,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5134.95703125,13.631282806396484,0.01953125
Step #10,2026-03-07T12:53:19,energy-efficiency,99662085-701c-4b34-b7ad-a4aea8db8041,0.7889090403914452,5.037370058645587e-07,6.385509861151544e-07,360.0,213.8490080980547,10.0,7.888549901545049e-05,4.686142638377078e-05,2.190992939803336e-06,0.00012793791833902457,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5143.7734375,13.632087707519531,0.01953125
Step #12,2026-03-07T12:53:21,energy-efficiency,99662085-701c-4b34-b7ad-a4aea8db8041,0.7920620515942574,5.073736184348326e-07,6.404561416794918e-07,360.0,216.04566403594833,10.0,7.915750555694104e-05,4.750531577712991e-05,2.1987151561511888e-06,0.00012886153649022212,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5152.72265625,13.63385009765625,0.01953125
Step #14,2026-03-07T12:53:22,energy-efficiency,99662085-701c-4b34-b7ad-a4aea8db8041,0.7900490052998066,4.807442854016621e-07,6.084318610915784e-07,360.0,186.86303155561674,10.0,7.893356457352644e-05,4.097225500743207e-05,2.1924626806543947e-06,0.0001220982822616128,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5112.26171875,13.591056823730469,0.01953125
Step #16,2026-03-07T12:53:24,energy-efficiency,99662085-701c-4b34-b7ad-a4aea8db8041,0.7924442067742348,4.856495994646697e-07,6.12763444357222e-07,360.0,190.40358827646565,10.0,7.923517711460595e-05,4.190808908788313e-05,2.200855977005428e-06,0.00012334412217949455,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5144.80859375,13.613800048828125,0.01953125
Step #18,2026-03-07T12:53:25,energy-efficiency,99662085-701c-4b34-b7ad-a4aea8db8041,0.7916405349969864,5.079643731196344e-07,6.417381714499243e-07,360.0,217.9485121420746,10.0,7.89930403232574e-05,4.782448270646e-05,2.194051920539804e-06,0.00012901157495025717,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.4,5202.890625,13.658470153808594,0.01953125
Step #20,2026-03-07T12:53:27,energy-efficiency,99662085-701c-4b34-b7ad-a4aea8db8041,0.792020607739687,5.056094389215901e-07,6.38268688889224e-07,360.0,213.87425123414928,10.0,7.917562760412688e-05,4.7038648730790555e-05,2.1991980676021827e-06,0.00012841347440251984,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5248.51171875,13.696174621582031,0.01953125
