task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Step #2,2026-03-07T13:00:16,energy-efficiency,9d5fd91b-247d-4172-aafa-92ebeccd690f,0.7794217653572559,4.950255713552611e-07,6.349357964304874e-07,360.0,210.99957643321687,10.0,7.790136076509951e-05,4.5660314313522576e-05,2.1637339869307147e-06,0.0001257254090655528,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3018.05908203125,13544.0,0.5,5093.62890625,13.61260986328125,0.01953125
Step #4,2026-03-07T13:00:17,energy-efficiency,9d5fd91b-247d-4172-aafa-92ebeccd690f,0.7793569825589657,4.976827064259666e-07,6.385585718931797e-07,360.0,215.17766819983055,10.0,7.776063121855258e-05,4.647975940486049e-05,2.159871243768269e-06,0.00012640026186718135,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.4,5109.890625,13.62167739868164,0.01953125
Step #6,2026-03-07T13:00:19,energy-efficiency,9d5fd91b-247d-4172-aafa-92ebeccd690f,0.783523689955473,4.923907673184272e-07,6.282785698108154e-07,360.0,204.6792211510742,10.0,7.833938896656037e-05,4.454086896998888e-05,2.175969909876585e-06,0.00012505622784642583,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5121.6015625,13.625946044921875,0.01953125
Step #8,2026-03-07T13:00:20,energy-efficiency,9d5fd91b-247d-4172-aafa-92ebeccd690f,0.7816615849733353,4.937291181114623e-07,6.318904233057453e-07,360.0,207.38077987130097,10.0,7.818455174565315e-05,4.504003604210993e-05,2.1715511878331507e-06,0.00012539613897559623,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5123.1796875,13.620532989501953,0.01953125
Step #10,2026-03-07T13:00:22,energy-efficiency,9d5fd91b-247d-4172-aafa-92ebeccd690f,0.7812845557928085,4.7096088119534835e-07,6.026211120045038e-07,360.0,180.84930777113138,10.0,7.817135043442251e-05,3.927086474675434e-05,2.1713015105989248e-06,0.00011961351669177581,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5129.19140625,13.618877410888672,0.01953125
Step #12,2026-03-07T13:00:23,energy-efficiency,9d5fd91b-247d-4172-aafa-92ebeccd690f,0.7860153503715992,4.829605013437065e-07,6.143659107119401e-07,360.0,191.51305712491907,10.0,7.864068634808063e-05,4.183614458952434e-05,2.184320541305675e-06,0.00012266115147891062,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5148.1875,13.629749298095703,0.01953125
Step #14,2026-03-07T13:00:25,energy-efficiency,9d5fd91b-247d-4172-aafa-92ebeccd690f,0.7859313786029816,4.973092869119054e-07,6.325972556702464e-07,360.0,207.78243227147306,10.0,7.869698181748393e-05,4.542253634554072e-05,2.185903510285748e-06,0.00012630542167331037,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5153.5625,13.62786865234375,0.01953125
Step #16,2026-03-07T13:00:26,energy-efficiency,9d5fd91b-247d-4172-aafa-92ebeccd690f,0.7844001986086369,4.941095798936149e-07,6.300194338468534e-07,360.0,206.11781451845198,10.0,7.841657474637028e-05,4.4898091459799616e-05,2.1781015416814235e-06,0.00012549276774785135,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5156.85546875,13.625358581542969,0.01953125
Step #18,2026-03-07T13:00:28,energy-efficiency,9d5fd91b-247d-4172-aafa-92ebeccd690f,0.7853220887482166,4.87210139104444e-07,6.205943731532302e-07,360.0,197.2019995624915,10.0,7.853702306747441e-05,4.3021978868296173e-05,2.1814623640643208e-06,0.0001237404642998349,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5201.96875,13.660179138183594,0.01953125
Step #20,2026-03-07T13:00:29,energy-efficiency,9d5fd91b-247d-4172-aafa-92ebeccd690f,0.789298515766859,4.86689948153946e-07,6.16471628759513e-07,360.0,194.52044697990777,10.0,7.882581390440463e-05,4.2593089631282055e-05,2.189443912357091e-06,0.00012360834744804374,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3022.87158203125,13986.0,0.5,5216.6875,13.66778564453125,0.01953125
