task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Optimisation step #1,2026-03-09T21:36:05,energy-efficiency,bfa8d58a-db5c-43b5-aa11-dbfd2ada4654,0.10466914251446724,5.090028895226517e-08,4.859040907451928e-07,360.0,85.89070858283688,10.0,1.0208066552877426e-05,2.436113064163692e-06,2.8335386887192725e-07,1.2927533485913045e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,16,3030.9970703125,6948.0,0.4,4852.80859375,13.612953186035156,0.01953125
Optimisation step #2,2026-03-09T21:36:06,energy-efficiency,bfa8d58a-db5c-43b5-aa11-dbfd2ada4654,0.0661313496530056,2.6973188096085253e-08,4.049139353967518e-07,360.0,0.0,10.0,6.6655442118644695e-06,0.0,1.8504150211811066e-07,6.850585713982581e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3029.49755859375,8344.0,0.5,4851.88671875,13.611942291259766,0.01953125
Optimisation step #3,2026-03-09T21:36:06,energy-efficiency,bfa8d58a-db5c-43b5-aa11-dbfd2ada4654,0.06864754855632782,4.827301046410127e-08,7.009239359475681e-07,360.0,291.90744699200104,10.0,6.667660921812056e-06,5.407504332310964e-06,1.8509833349121942e-07,1.226026358761424e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3028.18505859375,8492.0,0.5,4853.73046875,13.60995864868164,0.01953125
Optimisation step #4,2026-03-09T21:36:07,energy-efficiency,bfa8d58a-db5c-43b5-aa11-dbfd2ada4654,0.06637708842754364,4.683416620756736e-08,7.006010392646923e-07,360.0,269.32036236569843,10.0,6.6975068300962435e-06,5.01139288644481e-06,1.8592965271737844e-07,1.1894829369258429e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3028.18505859375,8492.0,0.5,4854.7578125,13.60849380493164,0.01953125
Optimisation step #5,2026-03-09T21:36:07,energy-efficiency,bfa8d58a-db5c-43b5-aa11-dbfd2ada4654,0.06614866852760315,2.6957114031190596e-08,4.0622142153742897e-07,360.0,0.0,10.0,6.661567091941832e-06,0.0,1.8493616953492167e-07,6.846503261476758e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3028.18505859375,8492.0,0.5,4861.83984375,13.612693786621094,0.01953125
Optimisation step #6,2026-03-09T21:36:08,energy-efficiency,bfa8d58a-db5c-43b5-aa11-dbfd2ada4654,0.06597573682665825,5.169811658112441e-08,7.804089158529891e-07,360.0,301.3813010221155,10.0,7.039989903569222e-06,5.8947269394593604e-06,1.9544699332780299e-07,1.3130163836356379e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3028.18505859375,8492.0,0.5,4865.37890625,13.613754272460938,0.01953125
Optimisation step #7,2026-03-09T21:36:08,energy-efficiency,bfa8d58a-db5c-43b5-aa11-dbfd2ada4654,0.06638967990875244,4.580455804432779e-08,6.846230309648363e-07,360.0,254.1161071338992,10.0,6.709833815693858e-06,4.73722600702331e-06,1.862721310721503e-07,1.1633331953789315e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3028.18505859375,8492.0,0.5,4869.734375,13.617942810058594,0.01953125
Optimisation step #8,2026-03-09T21:36:09,energy-efficiency,bfa8d58a-db5c-43b5-aa11-dbfd2ada4654,0.06861154735088348,3.059727427341745e-08,4.4499003151632706e-07,360.0,0.0,10.0,7.561100646853445e-06,0.0,2.0992179504699176e-07,7.771022441900433e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3028.18505859375,8492.0,0.5,4873.42578125,13.618877410888672,0.01953125
Optimisation step #9,2026-03-09T21:36:09,energy-efficiency,bfa8d58a-db5c-43b5-aa11-dbfd2ada4654,0.0661085732281208,2.785419520071589e-08,4.18205857167765e-07,360.0,0.0,10.0,6.883250176906584e-06,0.0,1.910916115674707e-07,7.074341788474049e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3028.18505859375,8492.0,0.5,4875.9453125,13.61954116821289,0.01953125
Optimisation step #10,2026-03-09T21:36:09,energy-efficiency,bfa8d58a-db5c-43b5-aa11-dbfd2ada4654,0.06881373003125191,4.588870322574556e-08,6.62350116170688e-07,360.0,260.55065879518475,10.0,6.653594970703122e-06,4.816392745965459e-06,1.84715228776137e-07,1.1654702945444712e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3028.18505859375,8492.0,0.5,4874.8125,13.615676879882812,0.01953125
