task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Optimisation step #11,2026-03-09T19:41:02,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06758496910333633,2.7968397313606656e-08,4.106384124583358e-07,360.0,0.0,10.0,6.911467015743259e-06,0.0,1.9187955185771007e-07,7.1033465676009685e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,72,3020.84130859375,5734.0,0.5,4759.84765625,13.496036529541016,0.02734375
Optimisation step #12,2026-03-09T19:41:02,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06998210772871971,4.801185152243119e-08,6.809430925261965e-07,360.0,284.52284827534277,10.0,6.706364825367927e-06,5.30139314491862e-06,1.861770947774252e-07,1.2193935065063976e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,73,3020.84130859375,5734.0,0.5,4766.05859375,13.50009536743164,0.02734375
Optimisation step #13,2026-03-09T19:41:02,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06985102966427803,4.643882863572419e-08,6.617227068099871e-07,360.0,265.8317342776609,10.0,6.677373498678211e-06,4.931670588348425e-06,1.853783925374347e-07,1.1794422479564058e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3020.84130859375,5734.0,0.4,4766.59375,13.501388549804688,0.02734375
Optimisation step #14,2026-03-09T19:41:03,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06616746261715889,4.536711634235585e-08,6.828005553150756e-07,360.0,253.12457797736278,10.0,6.656327843666072e-06,4.681114859295121e-06,1.8478885499967456e-07,1.1522231557960878e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,73,3020.84130859375,5734.0,0.5,4773.64453125,13.506195068359375,0.02734375
Optimisation step #15,2026-03-09T19:41:03,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.0664125569164753,4.1409388353784594e-08,6.186033907997108e-07,360.0,197.30858003217966,10.0,6.67345225811004e-06,3.6583362685860266e-06,1.8526875517434522e-07,1.0517057281870417e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,86,3020.84130859375,5734.0,0.4,4774.140625,13.50643539428711,0.02734375
Optimisation step #16,2026-03-09T19:41:03,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06625451520085335,2.7088162386657163e-08,4.058264163312527e-07,360.0,0.0,10.0,6.693977490067484e-06,0.0,1.8580911888016615e-07,6.879786608947656e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,72,3020.84130859375,5734.0,0.5,4779.91015625,13.512924194335938,0.02734375
Optimisation step #17,2026-03-09T19:41:04,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06615397334098816,4.827977026208652e-08,7.27013048641116e-07,360.0,293.8485970591419,10.0,6.649057567119593e-06,5.4283376726971255e-06,1.8458518510063497e-07,1.2261980424917342e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3020.84130859375,5734.0,0.5,4780.421875,13.511962890625,0.02734375
Optimisation step #18,2026-03-09T19:41:04,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06606248021125793,4.619036870582978e-08,6.968944428592604e-07,360.0,265.75224473840075,10.0,6.6424615681171504e-06,4.904448374531967e-06,1.8440927896234703e-07,1.1731319221611452e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,74,3020.84130859375,5734.0,0.4,4780.91015625,13.511600494384766,0.02734375
Optimisation step #19,2026-03-09T19:41:04,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06641977652907372,4.5073178216436406e-08,6.737191764060498e-07,360.0,244.74148959962235,10.0,6.701800227165228e-06,4.559725880426413e-06,1.8605174910691037e-07,1.1447577856698541e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,72,3020.84130859375,5734.0,0.5,4784.734375,13.513042449951172,0.02734375
Optimisation step #20,2026-03-09T19:41:04,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06654730066657066,4.10819273250653e-08,6.129599539941649e-07,360.0,190.4278783351992,10.0,6.701992452144625e-06,3.5458361651308223e-06,1.8606089676419888e-07,1.0433889514039642e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,85,3020.84130859375,5734.0,0.4,4790.921875,13.519290924072266,0.02734375
Optimisation step #21,2026-03-09T19:41:05,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06605955213308334,2.7086020889246768e-08,4.083836129684177e-07,360.0,0.0,10.0,6.693418323993689e-06,0.0,1.8582439257038982e-07,6.879242716564078e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,66,3020.84130859375,5734.0,0.5,4798.8046875,13.52337646484375,0.02734375
Optimisation step #22,2026-03-09T19:41:05,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06665689125657082,2.9107735907353515e-08,4.342540040026603e-07,360.0,0.0,10.0,7.193127274513232e-06,0.0,1.9958578050136584e-07,7.3927130550146105e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3020.84130859375,5734.0,0.4,4801.0390625,13.522773742675781,0.02734375
Optimisation step #23,2026-03-09T19:41:05,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06639861688017845,4.981471321829886e-08,7.44964290235544e-07,360.0,307.368118067892,10.0,6.723491474986071e-06,5.7416712593294505e-06,1.8665882655315887e-07,1.2651821560868677e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,71,3020.84130859375,5734.0,0.5,4801.48828125,13.524456024169922,0.02734375
Optimisation step #24,2026-03-09T19:41:06,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06631777435541153,4.890762938451612e-08,7.324575780573282e-07,360.0,296.17293633220766,10.0,6.7120447754859985e-06,5.523059954271048e-06,1.86337851401832e-07,1.2421442581158878e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,74,3020.84130859375,5734.0,0.4,4807.5234375,13.530704498291016,0.02734375
