task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Step #2,2026-03-07T12:40:13,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.2784719131886959,1.6436715463103675e-07,5.891941534949738e-07,360.0,181.08478856887734,10.0,2.7269918099045752e-05,1.37183443058575e-05,7.57313881897264e-07,4.1745576286800514e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,46,3017.90283203125,5734.0,0.4,4739.40625,13.2755126953125,0.0078125
Step #4,2026-03-07T12:40:14,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.2710198648273945,1.6770623101742603e-07,6.194606671051505e-07,360.0,192.290570483112,10.0,2.7269588783383366e-05,1.4566678331107141e-05,7.573597961001927e-07,4.25936269105907e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,96,3016.24658203125,5734.0,0.5,4743.390625,13.277778625488281,0.0078125
Step #6,2026-03-07T12:40:14,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.2757563181221485,1.670538550772751e-07,6.055340508046801e-07,360.0,191.0368820684917,10.0,2.7224312350153922e-05,1.4447511560433668e-05,7.561141211125583e-07,4.242793803170016e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3016.24658203125,5734.0,0.5,4745.3984375,13.278247833251953,0.0078125
Step #8,2026-03-07T12:40:15,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.2718358561396599,1.6602744132907123e-07,6.106400073483783e-07,360.0,188.16907533971093,10.0,2.7196077629923826e-05,1.4215844700515845e-05,7.553295956717599e-07,4.216725192611142e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3016.24658203125,5734.0,0.5,4752.90234375,13.283767700195312,0.0078125
Step #10,2026-03-07T12:40:15,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.27203604206442833,1.6596722157690522e-07,6.098235393153542e-07,360.0,187.32458715839937,10.0,2.7227413281798353e-05,1.4168344662834897e-05,7.561995130446224e-07,4.2151957457677876e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3016.24658203125,5734.0,0.4,4759.421875,13.290397644042969,0.0078125
Step #12,2026-03-07T12:40:16,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.2722137048840523,1.7010909020000207e-07,6.245447889316516e-07,360.0,199.6547216699667,10.0,2.730281464755535e-05,1.5142789891342545e-05,7.582947922249632e-07,4.320389933112288e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3016.24658203125,5734.0,0.5,4762.4765625,13.291767120361328,0.0078125
Step #14,2026-03-07T12:40:16,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.269389845430851,1.7076548674658868e-07,6.335805282578545e-07,360.0,208.9411940251909,10.0,2.69685298204422e-05,1.5653068061283193e-05,7.490114722814827e-07,4.3370609354006855e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3016.24658203125,5734.0,0.5,4770.63671875,13.298126220703125,0.0078125
Step #16,2026-03-07T12:40:17,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.2744414620101452,1.7045063014586178e-07,6.209100672884746e-07,360.0,205.20990505591183,10.0,2.7093432471156115e-05,1.544473457215645e-05,7.524757852984797e-07,4.329064282861106e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3016.24658203125,5734.0,0.5,4770.73046875,13.294563293457031,0.0078125
Step #18,2026-03-07T12:40:17,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.27053775265812874,1.7018514081410302e-07,6.287962767788584e-07,360.0,205.857133844266,10.0,2.702079527080057e-05,1.545195681273981e-05,7.504624004165334e-07,4.3223214483956965e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3016.24658203125,5734.0,0.5,4780.16015625,13.3021240234375,0.0078125
Step #20,2026-03-07T12:40:18,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.27094799652695656,1.70176730726275e-07,6.277890337287348e-07,360.0,205.56265116408701,10.0,2.7033311873674384e-05,1.5436956800840562e-05,7.508098354770082e-07,4.3221078509991936e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3016.24658203125,5734.0,0.5,4784.86328125,13.30344009399414,0.0078125
Step #22,2026-03-07T12:40:18,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.2702188678085804,1.694656937661146e-07,6.268945709891926e-07,360.0,203.5425661080134,10.0,2.701517269015311e-05,1.5275012231086293e-05,7.503061244885127e-07,4.304049104572789e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3016.24658203125,5734.0,0.5,4791.546875,13.309326171875,0.0078125
Step #24,2026-03-07T12:40:19,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.2716020867228508,1.7953507016652698e-07,6.607873042080493e-07,360.0,234.94799556947032,10.0,2.7134532108902948e-05,1.7709736397364395e-05,7.536186422738758e-07,4.5597887148541183e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3016.24658203125,5734.0,0.5,4794.09765625,13.310382843017578,0.0078125
Step #26,2026-03-07T12:40:19,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.27070117741823196,1.7921084317754273e-07,6.612202142915357e-07,360.0,234.13968551506738,10.0,2.712175287306306e-05,1.7640569666355077e-05,7.532182149589057e-07,4.5515540754377136e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3016.24658203125,5734.0,0.5,4804.1015625,13.31747055053711,0.0078125
Step #28,2026-03-07T12:40:20,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.2720784768462181,1.5885990943120544e-07,5.837067569647481e-07,360.0,163.67633069856615,10.0,2.7216280996799442e-05,1.2374732122566456e-05,7.558462209999554e-07,4.034685934036582e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3016.24658203125,5734.0,0.5,4817.640625,13.327682495117188,0.0078125
Step #30,2026-03-07T12:40:20,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.2706202529370785,1.5719122373718334e-07,5.805284129059897e-07,360.0,154.71531022582735,10.0,2.7390370517969137e-05,1.1771953850825412e-05,7.607261753744554e-07,3.992305054416898e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,96,3016.24658203125,5734.0,0.5,4829.5625,13.337413787841797,0.0078125
Step #32,2026-03-07T12:40:21,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.2739492319524288,1.556452777590191e-07,5.679261191734881e-07,360.0,154.82944436827268,10.0,2.711510099470617e-05,1.1662231557352243e-05,7.530823349952698e-07,3.953041488705372e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3016.24658203125,5734.0,0.5,4830.46875,13.338253021240234,0.0078125
Step #34,2026-03-07T12:40:21,energy-efficiency,79f4116b-f11c-4ec7-902f-296bfeb241e3,0.2715870961546898,1.5492678580702976e-07,5.701500294141438e-07,360.0,151.8082499344624,10.0,2.7146202325820947e-05,1.1447786945950611e-05,7.539447500473919e-07,3.9347934021818996e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3016.24658203125,5734.0,0.5,4837.0390625,13.34389877319336,0.0078125
