task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Backward pass #1,2026-03-09T12:10:23,energy-efficiency,437576e0-81a3-4297-90ce-6a4134034530,1.2583307065069675,6.343742402285142e-07,5.040789688216911e-07,360.0,92.00476280188663,10.0,0.0001255438819527626,3.2085859004382655e-05,3.4871092997491363e-06,0.0001611168502568944,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,0,1530.3427734375,6920.0,0.4,4794.84375,13.48232650756836,0.0
Backward pass #2,2026-03-09T12:10:24,energy-efficiency,437576e0-81a3-4297-90ce-6a4134034530,0.33609407395124435,2.1881162151276245e-07,6.509728806898681e-07,360.0,224.99809565521755,10.0,3.362379632890225e-05,2.1015572372107272e-05,9.338828942014114e-07,5.5573251595210924e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,98,3029.49755859375,8344.0,0.5,4864.2578125,13.542137145996094,0.0
Backward pass #3,2026-03-09T12:10:24,energy-efficiency,437576e0-81a3-4297-90ce-6a4134034530,0.33545054867863655,1.95802388031407e-07,5.836047033326533e-07,360.0,165.2755930956585,10.0,3.34452085196972e-05,1.5355290059915205e-05,9.289230013059242e-07,4.9729421580918325e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,87,3028.18505859375,8492.0,0.5,4867.078125,13.542476654052734,0.0
Backward pass #4,2026-03-09T12:10:25,energy-efficiency,437576e0-81a3-4297-90ce-6a4134034530,0.33489396795630455,1.9335145192676637e-07,5.769527331376484e-07,360.0,157.15835422455038,10.0,3.35350003093481e-05,1.4640567272294902e-05,9.313711172176733e-07,4.9106938698860654e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,98,3028.18505859375,8492.0,0.5,4866.43359375,13.54046630859375,0.0
Backward pass #5,2026-03-09T12:10:25,energy-efficiency,437576e0-81a3-4297-90ce-6a4134034530,0.3350635841488838,2.1841736611271742e-07,6.519369075876495e-07,360.0,225.36537689015915,10.0,3.354258164763453e-05,2.099890569695617e-05,9.316322083274524e-07,5.547311955291813e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,98,3028.18505859375,8492.0,0.5,4868.55078125,13.540641784667969,0.0
Backward pass #6,2026-03-09T12:10:26,energy-efficiency,437576e0-81a3-4297-90ce-6a4134034530,0.3342931494116783,2.1388469655722734e-07,6.401118456534841e-07,360.0,209.42971797326203,10.0,3.374982625246046e-05,1.9634737924434376e-05,9.373588177065048e-07,5.4321922994601346e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3028.18505859375,8492.0,0.4,4869.81640625,13.541343688964844,0.0
Backward pass #7,2026-03-09T12:10:26,energy-efficiency,437576e0-81a3-4297-90ce-6a4134034530,0.3362591937184334,1.9627421543600924e-07,5.836620312202146e-07,360.0,160.94178886740082,10.0,3.379941210150721e-05,1.5111123190081344e-05,9.38719883561135e-07,4.9849255175149704e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,3028.18505859375,8492.0,0.5,4872.703125,13.543006896972656,0.0
Backward pass #8,2026-03-09T12:10:26,energy-efficiency,437576e0-81a3-4297-90ce-6a4134034530,0.335301510989666,1.948696115680652e-07,5.810402684325691e-07,360.0,161.49698679670453,10.0,3.3522546291351316e-05,1.5038900926356291e-05,9.31070030977328e-07,4.949251724868496e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,96,3028.18505859375,8492.0,0.4,4852.8671875,13.522674560546875,0.0
Backward pass #9,2026-03-09T12:10:27,energy-efficiency,437576e0-81a3-4297-90ce-6a4134034530,0.33460767194628716,2.1401273716574394e-07,6.3945713737732e-07,360.0,214.39571755760832,10.0,3.348306678235531e-05,1.9941404858059286e-05,9.299708012905381e-07,5.435444244170518e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3028.18505859375,8492.0,0.5,4853.3046875,13.523151397705078,0.0
Backward pass #10,2026-03-09T12:10:27,energy-efficiency,437576e0-81a3-4297-90ce-6a4134034530,0.33525949344038963,1.9321393250737172e-07,5.767142806234737e-07,360.0,157.72940944281106,10.0,3.347503170371055e-05,1.4667233955378833e-05,9.297461869815979e-07,4.907201184607094e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,98,3028.18505859375,8492.0,0.5,4859.19140625,13.526031494140625,0.0
