task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Step #1,2026-04-03T22:23:31,energy-efficiency,6104ddc4-15f4-4697-94c5-7474da3483f2,2.7753979600965977,1.3625001080484976e-06,4.909008976100828e-07,360.0,78.52430328812267,10.0,0.0002777461852878332,6.058338178149825e-05,7.71494729237424e-06,0.0003460445143617057,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,13,3021.80908203125,6948.0,1.3,1628.484375,21.35848617553711,0.00390625
Step #2,2026-04-03T22:23:31,energy-efficiency,6104ddc4-15f4-4697-94c5-7474da3483f2,0.4602928087115288,2.8201547468733317e-07,6.126529553221906e-07,360.0,188.79731238589295,10.0,4.614369608461856e-05,2.4200297133347703e-05,1.281621638271544e-06,7.162561485623783e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3020.30908203125,8344.0,1.1,1676.03515625,21.404586791992188,0.00390625
Step #3,2026-04-03T22:23:32,energy-efficiency,6104ddc4-15f4-4697-94c5-7474da3483f2,0.45981935039162636,2.807577821379011e-07,6.105084504405052e-07,360.0,187.64558775688235,10.0,4.603288359940051e-05,2.399474143999214e-05,1.2785640752149957e-06,7.130618911460769e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3018.99658203125,8492.0,1.5,1687.17578125,21.413719177246094,0.00390625
Step #4,2026-04-03T22:23:32,energy-efficiency,6104ddc4-15f4-4697-94c5-7474da3483f2,0.46048684045672417,2.794804141324407e-07,6.068602574215974e-07,360.0,184.78576574774397,10.0,4.6059659123420707e-05,2.3642796676881517e-05,1.2793104474743199e-06,7.098176624777662e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3018.99658203125,8492.0,1.4,1687.6015625,21.413959503173828,0.00390625
Step #5,2026-04-03T22:23:33,energy-efficiency,6104ddc4-15f4-4697-94c5-7474da3483f2,0.45809024944901466,2.7125352865412525e-07,5.921190712701785e-07,360.0,170.83817434979707,10.0,4.585669711232185e-05,2.1761961846777922e-05,1.2736626176370522e-06,6.889232157673679e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,96,3018.99658203125,8492.0,1.4,1690.1953125,21.413959503173828,0.00390625
Step #6,2026-04-03T22:23:33,energy-efficiency,6104ddc4-15f4-4697-94c5-7474da3483f2,0.46036672964692116,2.6836424467152406e-07,5.829026855332193e-07,360.0,162.68460922374595,10.0,4.606270939111712e-05,2.081640553797115e-05,1.2793932213551464e-06,6.81585081504434e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3018.99658203125,8492.0,1.5,1692.73828125,21.413959503173828,0.00390625
Step #7,2026-04-03T22:23:34,energy-efficiency,6104ddc4-15f4-4697-94c5-7474da3483f2,0.46058836951851845,2.629263529065094e-07,5.708932724831028e-07,360.0,152.0971060566041,10.0,4.604438692331313e-05,1.945418225091089e-05,1.2788362490634132e-06,6.677740542328746e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,84,3018.99658203125,8492.0,1.1,1694.859375,21.391849517822266,0.00390625
Step #8,2026-04-03T22:23:34,energy-efficiency,6104ddc4-15f4-4697-94c5-7474da3483f2,0.46273018047213554,2.7972596661971134e-07,6.045839377259287e-07,360.0,186.08709846150884,10.0,4.599222466349605e-05,2.377446345747103e-05,1.2774429594477013e-06,7.104413108041479e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3018.99658203125,8492.0,0.8,1697.03125,21.391422271728516,0.00390625
Step #9,2026-04-03T22:23:35,energy-efficiency,6104ddc4-15f4-4697-94c5-7474da3483f2,0.46203839033842087,2.7980169862065775e-07,6.05465950278983e-07,360.0,183.7898943856288,10.0,4.619554467499257e-05,2.3584741086324357e-05,1.2830795513259024e-06,7.106336531264288e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3018.99658203125,8492.0,1.5,1697.03125,21.391422271728516,0.00390625
Step #10,2026-04-03T22:23:35,energy-efficiency,6104ddc4-15f4-4697-94c5-7474da3483f2,0.4624597169458866,2.73676516936973e-07,5.917012082160013e-07,360.0,171.11099974716143,10.0,4.6243010461330435e-05,2.1980295358048352e-05,1.2844005185696817e-06,6.950770633794843e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3018.99658203125,8492.0,1.5,1700.81640625,21.39166259765625,0.00390625
