task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Optimisation step #1,2026-03-09T20:38:20,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.10273650661110878,6.135046523105134e-08,5.946195274413363e-07,360.0,172.4501883249452,10.0,1.0339938849210738e-05,4.95472619377324e-06,2.869791868660185e-07,1.5581644229849997e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,11,3034.8095703125,12398.0,0.5,5103.5,13.819206237792969,0.03125
Optimisation step #2,2026-03-09T20:38:21,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06601585447788239,4.9578226084987813e-08,7.491060958586704e-07,360.0,312.85836556473123,10.0,6.637756898999212e-06,5.769726840298972e-06,1.8427538582020333e-07,1.2591759125118389e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3036.43505859375,13544.0,0.5,5106.9140625,13.820022583007812,0.03125
Optimisation step #3,2026-03-09T20:38:21,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06626476719975471,4.8574032568427485e-08,7.261563447558096e-07,360.0,291.9425609445684,10.0,6.70880973339081e-06,5.4416710213445185e-06,1.8623570601145426e-07,1.233671646074678e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3042.87255859375,13986.0,0.5,5110.796875,13.821544647216797,0.03125
Optimisation step #4,2026-03-09T20:38:22,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06649067997932434,4.641152956484579e-08,6.92983718728925e-07,360.0,262.3101636879703,10.0,6.7106317728757866e-06,4.890559466730338e-06,1.8629788731535278e-07,1.1787489126921475e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5112.02734375,13.821891784667969,0.03125
Optimisation step #5,2026-03-09T20:38:23,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06937901675701141,4.02299148951443e-08,5.778595998975423e-07,360.0,181.87838805749846,10.0,6.664692983031269e-06,3.36778045095798e-06,1.850240036017364e-07,1.021749743759099e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5107.66015625,13.814044952392578,0.03125
Optimisation step #6,2026-03-09T20:38:24,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06673375517129898,2.7082644975035624e-08,4.0295728400194177e-07,360.0,0.0,10.0,6.6925883293151865e-06,0.0,1.8579698064261006e-07,6.878385309957793e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5112.125,13.814739227294922,0.03125
Optimisation step #7,2026-03-09T20:38:24,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06678938120603561,2.708388489225774e-08,4.028473409454407e-07,360.0,0.0,10.0,6.692895293235777e-06,0.0,1.8580492792858016e-07,6.8787002211643606e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5118.9609375,13.817008972167969,0.03125
Optimisation step #8,2026-03-09T20:38:25,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06642228737473488,4.614722580295009e-08,6.917576726453754e-07,360.0,262.8019907834902,10.0,6.667206808924677e-06,4.868059448881468e-06,1.8509563265575297e-07,1.1720361890461896e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5128.62890625,13.819591522216797,0.03125
Optimisation step #9,2026-03-09T20:38:26,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06635095551609993,4.874932382075898e-08,7.294060428513698e-07,360.0,276.7976372426061,10.0,6.890764087438581e-06,5.299170894090821e-06,1.9130153167578906e-07,1.2381236513205195e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5137.4609375,13.825225830078125,0.03125
Optimisation step #10,2026-03-09T20:38:27,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06656068190932274,4.500707533425755e-08,6.702877398168276e-07,360.0,241.076748471778,10.0,6.7335899919271445e-06,4.510281385705639e-06,1.8691782736116007e-07,1.143078920499395e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5142.984375,13.8262939453125,0.03125
Optimisation step #11,2026-03-09T20:38:28,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06622323393821716,2.7011131225430938e-08,4.0621919438679546e-07,360.0,0.0,10.0,6.674917414784437e-06,0.0,1.8530500431855521e-07,6.860222419102991e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5148.7890625,13.828804016113281,0.03125
Optimisation step #12,2026-03-09T20:38:28,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06676274538040161,2.709813440624799e-08,4.0266076087723866e-07,360.0,0.0,10.0,6.696412712335585e-06,0.0,1.8590656626555636e-07,6.882319278601136e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5152.71484375,13.829605102539062,0.03125
Optimisation step #13,2026-03-09T20:38:29,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06647054851055145,2.8518462884409414e-08,4.256987499956496e-07,360.0,0.0,10.0,7.047405093908303e-06,0.0,1.9564581000142622e-07,7.243050903909734e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5155.453125,13.830806732177734,0.03125
Optimisation step #14,2026-03-09T20:38:30,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06627710536122322,4.759139216703213e-08,7.129652414300438e-07,360.0,280.24647005826387,10.0,6.69138170778751e-06,5.21000417563755e-06,1.8576192152168995e-07,1.2087147804946757e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5158.05859375,13.830780029296875,0.03125
Optimisation step #15,2026-03-09T20:38:31,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06868599727749825,4.5723845539608096e-08,6.606139144847555e-07,360.0,254.51919174455523,10.0,6.69367276132107e-06,4.733337121365366e-06,1.8582290245427038e-07,1.1612832785140717e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5162.2421875,13.829174041748047,0.03125
Optimisation step #16,2026-03-09T20:38:32,energy-efficiency,f7febaf9-02f9-4119-8f54-2fe2d632af75,0.06810703128576279,4.637604725313445e-08,6.794515251597971e-07,360.0,249.36447319215256,10.0,6.845653429627416e-06,4.742781570143961e-06,1.900424145989948e-07,1.1778477414370374e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,3041.24755859375,13986.0,0.5,5166.453125,13.830001831054688,0.03125
