task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Step #1,2026-04-03T21:45:01,energy-efficiency,3b84d684-d812-4fb1-9adc-1cacc5704b7a,2.64295507222414,1.2715488954754972e-06,4.810805245061728e-07,360.0,69.507491677012,10.0,0.0002645234819501639,5.107392973968672e-05,7.347531523555517e-06,0.0003229449432134061,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,2,3020.71533203125,4114.0,0.4,1640.65625,20.229537963867188,0.015625
Step #2,2026-04-03T21:45:02,energy-efficiency,3b84d684-d812-4fb1-9adc-1cacc5704b7a,0.2701250724494457,1.5993231351596732e-07,5.921776841026516e-07,360.0,165.8225327281967,10.0,2.7290194481611226e-05,1.2571121189353107e-05,7.5791029052602e-07,4.0619225961490335e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,47,3017.90283203125,5734.0,0.6,1663.546875,20.25064468383789,0.015625
Step #3,2026-04-03T21:45:02,energy-efficiency,3b84d684-d812-4fb1-9adc-1cacc5704b7a,0.2711065337061882,1.596912808786409e-07,5.893809200629997e-07,360.0,170.85156964143525,10.0,2.6995759829878793e-05,1.2812510249204934e-05,7.497389904326856e-07,4.0558009069516406e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,77,3016.24658203125,5734.0,0.5,1668.671875,20.255451202392578,0.015625
Step #4,2026-04-03T21:45:02,energy-efficiency,3b84d684-d812-4fb1-9adc-1cacc5704b7a,0.26742102578282356,1.5945260551216275e-07,5.964644274263968e-07,360.0,169.1964194291613,10.0,2.7038129046559308e-05,1.2708343490430707e-05,7.509183345569509e-07,4.049739087154695e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,63,3016.24658203125,5734.0,0.5,1669.87890625,20.255691528320312,0.015625
Step #5,2026-04-03T21:45:03,energy-efficiency,3b84d684-d812-4fb1-9adc-1cacc5704b7a,0.2710300423204899,1.5804835587652153e-07,5.873258116836896e-07,360.0,167.2228432578051,10.0,2.689842768013477e-05,1.2495287776914665e-05,7.470274551047212e-07,4.0140742912154136e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,79,3016.24658203125,5734.0,0.5,1669.87890625,20.256145477294922,0.015625
Step #6,2026-04-03T21:45:03,energy-efficiency,3b84d684-d812-4fb1-9adc-1cacc5704b7a,0.27041078358888626,1.581785298337256e-07,5.851325834622135e-07,360.0,166.3783128567266,10.0,2.6963016390800466e-05,1.2461954398190755e-05,7.488333930571881e-07,4.017380418204844e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,65,3016.24658203125,5734.0,0.5,1671.78515625,20.256145477294922,0.015625
Step #7,2026-04-03T21:45:03,energy-efficiency,3b84d684-d812-4fb1-9adc-1cacc5704b7a,0.27051516249775887,1.5774730501059994e-07,5.835279036820049e-07,360.0,167.36184390329376,10.0,2.684024646878243e-05,1.247862111597442e-05,7.454151494635484e-07,4.0064282734220396e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,82,3016.24658203125,5734.0,0.5,1678.00390625,20.260711669921875,0.015625
Step #8,2026-04-03T21:45:03,energy-efficiency,3b84d684-d812-4fb1-9adc-1cacc5704b7a,0.26948997378349304,1.6919160482950534e-07,6.279622150739726e-07,360.0,204.92454430901267,10.0,2.690665796399117e-05,1.5316956691435735e-05,7.472639386024732e-07,4.2970878594029375e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,65,3016.24658203125,5734.0,0.5,1678.00390625,20.260711669921875,0.015625
Step #9,2026-04-03T21:45:04,energy-efficiency,3b84d684-d812-4fb1-9adc-1cacc5704b7a,0.26733073592185974,1.5286156170241907e-07,5.725450230071119e-07,360.0,152.65821812807596,10.0,2.6740735769271876e-05,1.1340009066884704e-05,7.42668513622549e-07,3.8823413349779105e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,86,3016.24658203125,5734.0,0.5,1679.13671875,20.26095199584961,0.015625
Step #10,2026-04-03T21:45:04,energy-efficiency,3b84d684-d812-4fb1-9adc-1cacc5704b7a,0.2693549208343029,1.538351135081968e-07,5.716215192829187e-07,360.0,152.85780390744077,10.0,2.6900793612003374e-05,1.1422786897696824e-05,7.470931961304612e-07,3.907067370583059e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,66,3016.24658203125,5734.0,0.5,1680.9609375,20.26095199584961,0.015625
Step #11,2026-04-03T21:45:04,energy-efficiency,3b84d684-d812-4fb1-9adc-1cacc5704b7a,0.2697445675730705,1.5415334725050322e-07,5.717965762630753e-07,360.0,154.94547402164193,10.0,2.6849152147769874e-05,1.155667591490328e-05,7.456698868837626e-07,3.915149794955688e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,91,3016.24658203125,5734.0,0.5,1681.859375,20.26095199584961,0.015625
