task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Forward pass #1,2026-03-08T15:23:12,energy-efficiency,4a55503d-b95a-42b7-bfbe-9d0b0ea5b864,1.5813086777925491,7.608658922687075e-07,4.812090013487491e-07,360.0,70.02566581797353,10.0,0.00015809823758900166,3.0753357947332916e-05,4.391301568183634e-06,0.0001932428971045182,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,35,6073.06689453125,6348.0,0.4,4677.57421875,13.274459838867188,0.0
Forward pass #2,2026-03-08T15:23:13,energy-efficiency,4a55503d-b95a-42b7-bfbe-9d0b0ea5b864,0.14254241809248924,7.342268853873692e-08,5.155505427569733e-07,360.0,93.90236729991156,10.0,1.4470884203910816e-05,3.7750030230654374e-06,4.018313665356905e-07,1.864771859351195e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,10,7582.9091796875,8022.0,0.4,4863.546875,13.431777954101562,0.0
Forward pass #3,2026-03-08T15:23:14,energy-efficiency,4a55503d-b95a-42b7-bfbe-9d0b0ea5b864,0.14375244453549385,8.036290100594331e-08,5.598506633450405e-07,360.0,131.82279293886833,10.0,1.4641839638352387e-05,5.361948737458988e-06,4.065887588593697e-07,2.0410377134670745e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,97,7581.8466796875,8344.0,0.4,4866.4453125,13.432929992675781,0.0
Forward pass #4,2026-03-08T15:23:14,energy-efficiency,4a55503d-b95a-42b7-bfbe-9d0b0ea5b864,0.144371148198843,9.574173614106845e-08,6.64239779374636e-07,360.0,236.26108794359286,10.0,1.4438630640506748e-05,9.476674250663564e-06,4.0095196002059504e-07,2.4316256851190872e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,7581.8466796875,8492.0,0.4,4871.2578125,13.43484878540039,0.0
Forward pass #5,2026-03-08T15:23:15,energy-efficiency,4a55503d-b95a-42b7-bfbe-9d0b0ea5b864,0.14555612206459045,7.606186724607202e-08,5.232480791894864e-07,360.0,108.84269543274486,10.0,1.4523308724164976e-05,4.391392408820138e-06,4.033097479906346e-07,1.9318010880975747e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,94,7581.8466796875,8492.0,0.5,4872.20703125,13.436759948730469,0.0
Forward pass #6,2026-03-08T15:23:15,energy-efficiency,4a55503d-b95a-42b7-bfbe-9d0b0ea5b864,0.1451505646109581,9.895537878386604e-08,6.828054924376206e-07,360.0,254.5826564022155,10.0,1.4485468342900277e-05,1.0244730418662584e-05,4.022513516247272e-07,2.5132450113187583e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,96,7581.8466796875,8492.0,0.4,4877.83984375,13.439868927001953,0.0
Forward pass #7,2026-03-08T15:23:15,energy-efficiency,4a55503d-b95a-42b7-bfbe-9d0b0ea5b864,0.1451033242046833,9.577355483778037e-08,6.610287884437721e-07,360.0,234.6283327539198,10.0,1.4482447504997266e-05,9.439729765858829e-06,4.021608167224457e-07,2.4324338087578542e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,7581.8466796875,8492.0,0.4,4880.0859375,13.440208435058594,0.0
Forward pass #8,2026-03-08T15:23:16,energy-efficiency,4a55503d-b95a-42b7-bfbe-9d0b0ea5b864,0.14843177795410156,7.572649535577549e-08,5.112034713529107e-07,360.0,109.14426382241423,10.0,1.4450164884328846e-05,4.381392386676453e-06,4.012766604622203e-07,1.9232833931467496e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,7581.8466796875,8492.0,0.4,4880.57421875,13.440444946289062,0.0
Forward pass #9,2026-03-08T15:23:16,energy-efficiency,4a55503d-b95a-42b7-bfbe-9d0b0ea5b864,0.1453002281486988,9.631214021526413e-08,6.63804563172814e-07,360.0,238.93252704717446,10.0,1.4460925385355956e-05,9.598618788686508e-06,4.015825378398105e-07,2.4461126711882288e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,96,7581.8466796875,8492.0,0.5,4884.56640625,13.440921783447266,0.0
Forward pass #10,2026-03-08T15:23:17,energy-efficiency,4a55503d-b95a-42b7-bfbe-9d0b0ea5b864,0.1446434147655964,7.594675915656503e-08,5.259503399713406e-07,360.0,101.92115376041082,10.0,1.471405327320099e-05,4.166114450754321e-06,4.0860828012227954e-07,1.9288776004077574e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,7581.8466796875,8492.0,0.4,4885.05078125,13.441158294677734,0.0
Forward pass #11,2026-03-08T15:23:17,energy-efficiency,4a55503d-b95a-42b7-bfbe-9d0b0ea5b864,0.14456763118505478,7.727239115843031e-08,5.35333389238252e-07,360.0,119.70902495311664,10.0,1.4427044615149482e-05,4.797781627985387e-06,4.0063060199221055e-07,1.9625456845127052e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,100,7581.8466796875,8492.0,0.4,4887.94140625,13.44149398803711,0.0
Forward pass #12,2026-03-08T15:23:18,energy-efficiency,4a55503d-b95a-42b7-bfbe-9d0b0ea5b864,0.1446390002965927,9.527769998812879e-08,6.599595539339578e-07,360.0,233.9255908637118,10.0,1.442423276603222e-05,9.37361861019781e-06,4.005506841672791e-07,2.4198402060397306e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,79,7581.8466796875,8492.0,0.4,4894.6796875,13.444122314453125,0.0
